timestamp,phase,flighttime,lat,lon,alt,pressure,temperature,voltage
2024-08-20T10:21:44+09:00,1,1264,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:21:45+09:00,1,1265,0.00,40.2423,140.0103,3.70,1014.76,33.60,5.6
2024-08-20T10:21:46+09:00,1,1266,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:21:47+09:00,1,1267,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:21:48+09:00,1,1268,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:21:49+09:00,1,1269,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:21:49+09:00,1,1270,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:21:50+09:00,1,1271,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:21:51+09:00,1,1272,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:21:52+09:00,1,1273,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:21:53+09:00,1,1274,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:21:54+09:00,1,1275,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:21:55+09:00,1,1276,0.00,40.2423,140.0103,3.70,1014.64,33.60,5.6
2024-08-20T10:21:56+09:00,1,1277,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:21:57+09:00,1,1278,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:21:58+09:00,1,1279,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:21:59+09:00,1,1280,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:22:00+09:00,1,1281,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:22:01+09:00,1,1282,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:22:02+09:00,1,1283,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:22:03+09:00,1,1284,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:22:04+09:00,1,1285,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:22:05+09:00,1,1286,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:22:06+09:00,1,1287,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:22:07+09:00,1,1288,0.00,40.2423,140.0103,3.70,1014.73,33.60,5.6
2024-08-20T10:22:08+09:00,1,1289,0.00,40.2423,140.0103,3.70,1014.62,33.50,5.6
2024-08-20T10:22:09+09:00,1,1290,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:22:11+09:00,1,1292,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:22:12+09:00,1,1293,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:13+09:00,1,1294,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:22:14+09:00,1,1295,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:22:15+09:00,1,1296,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:16+09:00,1,1297,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:22:17+09:00,1,1298,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:22:18+09:00,1,1299,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:19+09:00,1,1300,0.00,40.2423,140.0103,3.70,1014.70,33.50,5.6
2024-08-20T10:22:20+09:00,1,1301,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:21+09:00,1,1302,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:22:22+09:00,1,1303,0.00,40.2423,140.0103,3.70,1014.72,33.50,5.6
2024-08-20T10:22:23+09:00,1,1304,0.00,40.2423,140.0103,3.70,1014.72,33.50,5.6
2024-08-20T10:22:24+09:00,1,1305,0.00,40.2423,140.0103,3.70,1014.70,33.50,5.6
2024-08-20T10:22:25+09:00,1,1306,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:22:26+09:00,1,1307,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:27+09:00,1,1308,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:28+09:00,1,1309,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:22:29+09:00,1,1310,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:22:30+09:00,1,1311,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:31+09:00,1,1312,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:22:32+09:00,1,1313,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:22:33+09:00,1,1314,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:34+09:00,1,1315,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:22:35+09:00,1,1316,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:22:36+09:00,1,1317,0.00,40.2423,140.0103,3.70,1014.71,33.50,5.6
2024-08-20T10:22:37+09:00,1,1318,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:22:38+09:00,1,1319,0.00,40.2423,140.0103,3.70,1014.70,33.50,5.6
2024-08-20T10:22:39+09:00,1,1320,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:22:40+09:00,1,1321,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:22:41+09:00,1,1322,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:22:42+09:00,1,1323,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:22:43+09:00,1,1324,0.00,40.2423,140.0103,3.70,1014.80,33.60,5.6
2024-08-20T10:22:44+09:00,1,1325,0.00,40.2423,140.0103,3.70,1014.63,33.50,5.6
2024-08-20T10:22:46+09:00,1,1326,0.00,40.2423,140.0103,3.70,1014.75,33.60,5.6
2024-08-20T10:22:47+09:00,1,1327,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:22:48+09:00,1,1328,0.00,40.2423,140.0103,3.70,1014.76,33.60,5.6
2024-08-20T10:22:49+09:00,1,1329,0.00,40.2423,140.0103,3.70,1014.73,33.60,5.6
2024-08-20T10:22:50+09:00,1,1330,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:22:51+09:00,1,1331,0.00,40.2423,140.0103,3.70,1014.80,33.60,5.6
2024-08-20T10:22:52+09:00,1,1332,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:22:53+09:00,1,1333,0.00,40.2423,140.0103,3.70,1014.80,33.60,5.6
2024-08-20T10:22:54+09:00,1,1334,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:22:55+09:00,1,1335,0.00,40.2423,140.0103,3.70,1014.78,33.60,5.6
2024-08-20T10:22:56+09:00,1,1336,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:22:57+09:00,1,1337,0.00,40.2423,140.0103,3.70,1014.63,33.60,5.6
2024-08-20T10:22:58+09:00,1,1338,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:22:59+09:00,1,1339,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:00+09:00,1,1340,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:23:01+09:00,1,1341,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:02+09:00,1,1342,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:23:03+09:00,1,1343,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:23:04+09:00,1,1344,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:23:05+09:00,1,1345,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:23:06+09:00,1,1346,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:23:07+09:00,1,1347,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:23:08+09:00,1,1348,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:23:09+09:00,1,1349,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:23:10+09:00,1,1350,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:23:11+09:00,1,1351,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:12+09:00,1,1352,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:23:13+09:00,1,1353,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:23:14+09:00,1,1354,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:23:15+09:00,1,1355,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:23:16+09:00,1,1356,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:17+09:00,1,1357,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:18+09:00,1,1358,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:23:19+09:00,1,1359,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:23:20+09:00,1,1360,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:23:21+09:00,1,1361,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:23:22+09:00,1,1362,0.00,40.2423,140.0103,3.70,1014.65,33.50,5.6
2024-08-20T10:23:23+09:00,1,1363,0.00,40.2423,140.0103,3.70,1014.67,33.50,5.6
2024-08-20T10:23:24+09:00,1,1364,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:23:25+09:00,1,1365,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:26+09:00,1,1366,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:27+09:00,1,1367,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:23:28+09:00,1,1368,0.00,40.2423,140.0103,3.70,1014.64,33.60,5.6
2024-08-20T10:23:29+09:00,1,1369,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:23:30+09:00,1,1370,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:23:31+09:00,1,1371,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:23:32+09:00,1,1372,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:23:33+09:00,1,1373,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:23:33+09:00,1,1374,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:23:34+09:00,1,1375,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:35+09:00,1,1376,0.00,40.2423,140.0103,3.70,1014.69,33.50,5.6
2024-08-20T10:23:36+09:00,1,1377,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:23:37+09:00,1,1378,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:38+09:00,1,1379,0.00,40.2423,140.0103,3.70,1014.68,33.50,5.6
2024-08-20T10:23:39+09:00,1,1380,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:40+09:00,1,1381,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:41+09:00,1,1382,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:23:42+09:00,1,1383,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:23:43+09:00,1,1384,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:44+09:00,1,1385,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:45+09:00,1,1386,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:46+09:00,1,1387,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:23:47+09:00,1,1388,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:23:48+09:00,1,1389,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:49+09:00,1,1390,0.00,40.2423,140.0103,3.70,1014.79,33.60,5.6
2024-08-20T10:23:50+09:00,1,1391,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:23:51+09:00,1,1392,0.00,40.2423,140.0103,3.70,1014.78,33.60,5.6
2024-08-20T10:23:52+09:00,1,1393,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:23:53+09:00,1,1394,0.00,40.2423,140.0103,3.70,1014.77,33.60,5.6
2024-08-20T10:23:54+09:00,1,1395,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:55+09:00,1,1396,0.00,40.2423,140.0103,3.70,1014.81,33.60,5.6
2024-08-20T10:23:56+09:00,1,1397,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:23:57+09:00,1,1398,0.00,40.2423,140.0103,3.70,1014.81,33.60,5.6
2024-08-20T10:23:58+09:00,1,1399,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:23:59+09:00,1,1400,0.00,40.2423,140.0103,3.70,1014.82,33.60,5.6
2024-08-20T10:24:00+09:00,1,1401,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:01+09:00,1,1402,0.00,40.2423,140.0103,3.70,1014.78,33.60,5.6
2024-08-20T10:24:02+09:00,1,1403,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:03+09:00,1,1404,0.00,40.2423,140.0103,3.70,1014.79,33.60,5.6
2024-08-20T10:24:04+09:00,1,1405,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:05+09:00,1,1406,0.00,40.2423,140.0103,3.70,1014.82,33.60,5.6
2024-08-20T10:24:06+09:00,1,1407,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:07+09:00,1,1408,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:08+09:00,1,1409,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:24:09+09:00,1,1410,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:10+09:00,1,1411,0.00,40.2423,140.0103,3.70,1014.74,33.60,5.6
2024-08-20T10:24:11+09:00,1,1412,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:12+09:00,1,1413,0.00,40.2423,140.0103,3.70,1014.73,33.60,5.6
2024-08-20T10:24:13+09:00,1,1414,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:14+09:00,1,1415,0.00,40.2423,140.0103,3.70,1014.70,33.50,5.6
2024-08-20T10:24:15+09:00,1,1416,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:16+09:00,1,1417,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:17+09:00,1,1418,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:18+09:00,1,1419,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:19+09:00,1,1420,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:20+09:00,1,1421,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:21+09:00,1,1422,0.00,40.2423,140.0103,3.70,1014.63,33.60,5.6
2024-08-20T10:24:22+09:00,1,1423,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:23+09:00,1,1424,0.00,40.2423,140.0103,3.70,1014.63,33.60,5.6
2024-08-20T10:24:24+09:00,1,1425,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:24:25+09:00,1,1426,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:26+09:00,1,1427,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:24:27+09:00,1,1428,0.00,40.2423,140.0103,3.70,1014.74,33.60,5.6
2024-08-20T10:24:28+09:00,1,1429,0.00,40.2423,140.0103,3.70,1014.73,33.60,5.6
2024-08-20T10:24:29+09:00,1,1430,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:30+09:00,1,1431,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:31+09:00,1,1432,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:24:32+09:00,1,1433,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:24:33+09:00,1,1434,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:34+09:00,1,1435,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:35+09:00,1,1436,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:36+09:00,1,1437,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:37+09:00,1,1438,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:24:38+09:00,1,1439,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:39+09:00,1,1440,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:40+09:00,1,1441,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:41+09:00,1,1442,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:24:42+09:00,1,1443,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:43+09:00,1,1444,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:44+09:00,1,1445,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:45+09:00,1,1446,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:46+09:00,1,1447,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:24:47+09:00,1,1448,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:48+09:00,1,1449,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:24:49+09:00,1,1450,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:24:50+09:00,1,1451,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:51+09:00,1,1452,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:52+09:00,1,1453,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:24:53+09:00,1,1454,0.00,40.2423,140.0103,3.70,1014.66,33.50,5.6
2024-08-20T10:24:54+09:00,1,1455,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:55+09:00,1,1456,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:57+09:00,1,1457,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:24:58+09:00,1,1458,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:24:59+09:00,1,1459,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:25:00+09:00,1,1460,0.00,40.2423,140.0103,3.70,1014.84,33.60,5.6
2024-08-20T10:25:01+09:00,1,1461,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:25:02+09:00,1,1462,0.00,40.2423,140.0103,3.70,1014.80,33.60,5.6
2024-08-20T10:25:03+09:00,1,1463,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:25:04+09:00,1,1464,0.00,40.2423,140.0103,3.70,1014.82,33.60,5.6
2024-08-20T10:25:05+09:00,1,1465,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:06+09:00,1,1466,0.00,40.2423,140.0103,3.70,1014.82,33.60,5.6
2024-08-20T10:25:07+09:00,1,1467,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:25:08+09:00,1,1468,0.00,40.2423,140.0103,3.70,1014.80,33.60,5.6
2024-08-20T10:25:09+09:00,1,1469,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:10+09:00,1,1470,0.00,40.2423,140.0103,3.70,1014.84,33.60,5.6
2024-08-20T10:25:11+09:00,1,1471,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:12+09:00,1,1472,0.00,40.2423,140.0103,3.70,1014.85,33.70,5.6
2024-08-20T10:25:13+09:00,1,1473,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:25:14+09:00,1,1474,0.00,40.2423,140.0103,3.70,1014.81,33.70,5.6
2024-08-20T10:25:15+09:00,1,1475,0.00,40.2423,140.0103,3.70,1014.74,33.60,5.6
2024-08-20T10:25:16+09:00,1,1476,0.00,40.2423,140.0103,3.70,1014.82,33.70,5.6
2024-08-20T10:25:17+09:00,1,1477,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:18+09:00,1,1478,0.00,40.2423,140.0103,3.70,1014.82,33.70,5.6
2024-08-20T10:25:19+09:00,1,1479,0.00,40.2423,140.0103,3.70,1014.73,33.60,5.6
2024-08-20T10:25:20+09:00,1,1480,0.00,40.2423,140.0103,3.70,1014.83,33.70,5.6
2024-08-20T10:25:21+09:00,1,1481,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:22+09:00,1,1482,0.00,40.2423,140.0103,3.70,1014.75,33.60,5.6
2024-08-20T10:25:23+09:00,1,1483,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:24+09:00,1,1484,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:25+09:00,1,1485,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:26+09:00,1,1486,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:27+09:00,1,1487,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:25:28+09:00,1,1488,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:25:29+09:00,1,1489,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:30+09:00,1,1490,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:25:31+09:00,1,1491,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:25:31+09:00,1,1492,0.00,40.2423,140.0103,3.70,1014.75,33.60,5.6
2024-08-20T10:25:32+09:00,1,1493,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:25:33+09:00,1,1494,0.00,40.2423,140.0103,3.70,1014.78,33.60,5.6
2024-08-20T10:25:34+09:00,1,1495,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:25:35+09:00,1,1496,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:25:36+09:00,1,1497,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:25:37+09:00,1,1498,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:25:38+09:00,1,1499,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:25:39+09:00,1,1500,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:25:40+09:00,1,1501,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:25:41+09:00,1,1502,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:25:42+09:00,1,1503,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:43+09:00,1,1504,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:25:44+09:00,1,1505,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:45+09:00,1,1506,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:46+09:00,1,1507,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:47+09:00,1,1508,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:48+09:00,1,1509,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:49+09:00,1,1510,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:50+09:00,1,1511,0.00,40.2423,140.0103,3.70,1014.67,33.60,5.6
2024-08-20T10:25:51+09:00,1,1512,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:52+09:00,1,1513,0.00,40.2423,140.0103,3.70,1014.68,33.60,5.6
2024-08-20T10:25:53+09:00,1,1514,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:54+09:00,1,1515,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:25:55+09:00,1,1516,0.00,40.2423,140.0103,3.70,1014.65,33.60,5.6
2024-08-20T10:25:56+09:00,1,1517,0.00,40.2423,140.0103,3.70,1014.64,33.60,5.6
2024-08-20T10:25:57+09:00,1,1518,0.00,40.2423,140.0103,3.70,1014.66,33.60,5.6
2024-08-20T10:25:58+09:00,1,1519,0.00,40.2423,140.0103,3.70,1014.70,33.60,5.6
2024-08-20T10:25:59+09:00,1,1520,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:26:00+09:00,1,1521,0.00,40.2423,140.0103,3.70,1014.73,33.60,5.6
2024-08-20T10:26:01+09:00,1,1522,0.00,40.2423,140.0103,3.70,1014.72,33.60,5.6
2024-08-20T10:26:02+09:00,1,1523,0.00,40.2423,140.0103,3.70,1014.69,33.60,5.6
2024-08-20T10:26:03+09:00,1,1524,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:26:04+09:00,1,1525,0.00,40.2423,140.0103,3.70,1014.71,33.60,5.6
2024-08-20T10:26:05+09:00,1,1526,0.00,40.2423,140.0103,3.70,1014.74,33.60,5.6
2024-08-20T10:26:06+09:00,1,1527,0.00,40.2423,140.0103,3.70,1014.74,33.60,5.6
